Product Name,URL,Price(Rs.),Rating(Out of 5 stars),Number of Reviews
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzc3NzU1NDg3NDE3MzYxOjE2NzUzODA5NTU6c3BfYnRmOjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_277_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380955%26sprefix%3Dba%252Caps%252C283%26sr%3D8-277-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,998,3.9,684
"Chris & Kate Grey 16 Ltrs Water Resistant Polyester Backpack for School | College | With Laptop Compartment,",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzc3NzU1NDg3NDE3MzYxOjE2NzUzODA5NTU6c3BfYnRmOjIwMDkxNzAyMDkzMzk4OjowOjo&url=%2FChris-Kate-Resistant-Polyester-Compartment%2Fdp%2FB0BKZL5ZR2%2Fref%3Dsr_1_278_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380955%26sprefix%3Dba%252Caps%252C283%26sr%3D8-278-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,425,,
,,,,
Anti Theft Faux Leather,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjk5Nzc1Njc1MDQ0Nzc1OjE2NzUzODA5NTk6c3BfYXRmX25leHQ6MjAxMDc1NjE2NjcxOTg6OjA6Og&url=%2FAnti-Theft-Faux-Leather-Black%2Fdp%2FB08WLS5XBP%2Fref%3Dsr_1_273_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380959%26sprefix%3Dba%252Caps%252C283%26sr%3D8-273-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,499,3.9,51
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjk5Nzc1Njc1MDQ0Nzc1OjE2NzUzODA5NTk6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_274_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380959%26sprefix%3Dba%252Caps%252C283%26sr%3D8-274-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,998,3.9,684
ADISA Light Weight Laptop Backpack 32 Ltrs,https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3VDBV5/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-275,499,4.0,5547
"Lunar's 35 L Laptop Office/School/Travel/Business Backpack Water Proof - Fits Up to 15.6 Inch Laptop Notebook, With Raincover, Inside Organiser and 1 Year Warranty (All)",https://www.amazon.in/Lunars-Router-Resistant-Raincover-Organiser/dp/B08YR63B9M/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-276,849,3.8,1033
HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_277?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-277,"1,519",4.1,3684
Nelle Harper Women's Handbag,https://www.amazon.in/Nelle-Harper-Womens-Shoulder-Dark/dp/B07RBR6NW2/ref=sr_1_278?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-278,699,3.9,2816
PrettyKrafts Plastic Travel Toiletry Bag (Pink) Set of 3 Pieces,https://www.amazon.in/PrettyKrafts-Plastic-Travel-Toiletry-Jewellery/dp/B00K2QRH76/ref=sr_1_279?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-279,299,4.0,2284
PLAYY BAGS Large 35 L Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students(Navy Blue),https://www.amazon.in/PLAYY-BAGS-Backpack-College-Students/dp/B099N8JRVJ/ref=sr_1_280?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-280,599,3.3,110
Koel by Lavie Women's Dane Sling Bag (Beige),https://www.amazon.in/Koel-Lavie-Womens-Sling-Beige/dp/B0B9866GM4/ref=sr_1_281?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-281,599,4.5,2
Isle Locada by Hidesign Women's SLING BAG(BORDEX/MARSALA),https://www.amazon.in/Isle-Locada-Hidesign-Womens-Shoulder/dp/B07Z5BYH24/ref=sr_1_282?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-282,"2,999",4.1,142
"Chris & Kate Grey 16 Ltrs Water Resistant Polyester Backpack for School | College | With Laptop Compartment,",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjk5Nzc1Njc1MDQ0Nzc1OjE2NzUzODA5NTk6c3BfbXRmOjIwMDkxNzAyMDkzMzk4OjowOjo&url=%2FChris-Kate-Resistant-Polyester-Compartment%2Fdp%2FB0BKZL5ZR2%2Fref%3Dsr_1_283_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380959%26sprefix%3Dba%252Caps%252C283%26sr%3D8-283-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,425,,
NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjk5Nzc1Njc1MDQ0Nzc1OjE2NzUzODA5NTk6c3BfbXRmOjIwMDgyMzk3MjEzODk4OjowOjo&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_284_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380959%26sprefix%3Dba%252Caps%252C283%26sr%3D8-284-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,599,3.7,33
Vector X Polyester Blitz Gym Bag (Grey-Orange),https://www.amazon.in/Vector-Polyester-Blitz-Gym-Grey-Orange/dp/B091MYFBBR/ref=sr_1_285?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-285,299,3.5,5
"Golden Wolf Laptop Bag Business Anti-theft Backpack with Lock, Water Resistant College School Laptop Backpack with Rain Cover and USB Port Earphone Port, Backpack for 15.6-inch Laptop 25 L Travel Bag for Women and Men Gifts, Light Grey",https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08T96KXTF/ref=sr_1_286?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-286,"1,946",4.4,3187
Genie Flamenco2 Casual Backpacks for Women,https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF9VHTY/ref=sr_1_287?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-287,699,4.3,1325
"Hang It Gym Bag Combo for Men ll Gym Bag with Shoe Compartment and , Black Bottle, Black Wristband, Black Gloves ll Gym kit for Men and Women ll Gym Bag & Fitness Kit & Gym Bag Combo (Black)",https://www.amazon.in/Compartment-Black-Bottle-Wristband-Fitness/dp/B0BPNZV6F6/ref=sr_1_288?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-288,599,5.0,1
Gear ECO1 24L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women- Grey-Black-Yellow,https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECONO10412/dp/B012NW0J30/ref=sr_1_289?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-289,799,4.2,1413
Baggit Women's Laptop Bag - Large (Blue),https://www.amazon.in/Baggit-Womens-Laptop-Bag-Large/dp/B0BNTL7Z7J/ref=sr_1_290?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-290,"1,217",5.0,1
"Amazon Basics Camera Sling Bag, for DSLR Camera with Lens, Accessories, Adjustable Padded Strap, Black",https://www.amazon.in/AmazonBasics-SM1603111P-Camera-Sling-Bag/dp/B01FRDSAYW/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-291,"1,579",4.3,2859
ADISA Women Girls Stripes Cross Body Sling Bag,https://www.amazon.in/ADISA-Women-Girls-Stripes-SL5100-BRO_Brown/dp/B0BD63DRLZ/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1675380959&sprefix=ba%2Caps%2C283&sr=8-292,575,4.4,79
"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjk5Nzc1Njc1MDQ0Nzc1OjE2NzUzODA5NTk6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_293_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380959%26sprefix%3Dba%252Caps%252C283%26sr%3D8-293-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,196",4.2,2166
URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjk5Nzc1Njc1MDQ0Nzc1OjE2NzUzODA5NTk6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_294_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380959%26sprefix%3Dba%252Caps%252C283%26sr%3D8-294-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,798,3.5,10
,,,,
Anti Theft Faux Leather,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTQwNjc2MjA4MDkxNTEyOjE2NzUzODA5NjU6c3BfYXRmX25leHQ6MjAxMDc1NjE2NjcxOTg6OjA6Og&url=%2FAnti-Theft-Faux-Leather-Black%2Fdp%2FB08WLS5XBP%2Fref%3Dsr_1_289_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380965%26sprefix%3Dba%252Caps%252C283%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,499,3.9,51
NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTQwNjc2MjA4MDkxNTEyOjE2NzUzODA5NjU6c3BfYXRmX25leHQ6MjAwODIzOTcyMTM4OTg6OjA6Og&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_290_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380965%26sprefix%3Dba%252Caps%252C283%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,599,3.7,33
Wildcraft Shutter Bug Camera Backpack - Black,https://www.amazon.in/Wildcraft-Shutter-Bug-Camera-Backpack/dp/B07GVJ5LZB/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sprefix=ba%2Caps%2C283&sr=8-291,"3,775",4.5,777
"Kuber Industries Embroidery Small Hand Bag, Tote Bag, Purse For Daily Trips, Travel, Office & All Occasions For Women & Girls (Gold)-HS_38_KUBMART21477",https://www.amazon.in/Kuber-Industries-Embroidery-Occasions-HS_38_KUBMART21477/dp/B095C9DPDM/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sprefix=ba%2Caps%2C283&sr=8-292,126.,3.7,49
Arctic Fox Sling Shutter Topography Camera Bag,https://www.amazon.in/Arctic-Fox-Shutter-Topography-Camera/dp/B0835GMWBC/ref=sr_1_293?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sprefix=ba%2Caps%2C283&sr=8-293,"1,199",4.5,283
Skybags Riddle 2 Blue 45 Cms Casual Backpack,https://www.amazon.in/Skybags-Riddle-Blue-Casual-Backpack/dp/B08Z298H44/ref=sr_1_294?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sprefix=ba%2Caps%2C283&sr=8-294,"1,143",4.4,58
Wildcraft 45 Ltrs Black Rucksack (8903338073840),https://www.amazon.in/Wildcraft-Ltrs-Black-Rucksack-8903338073840/dp/B01G5I8VDS/ref=sr_1_295_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-295,"1,738",4.3,1024
Fristo Women's Handbag (FRB-315_Red),https://www.amazon.in/Fristo-FRB-315-Red-Women-Handbag/dp/B07MNRTDK5/ref=sr_1_296?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sprefix=ba%2Caps%2C283&sr=8-296,498,3.9,5540
Nelle Harper Women's Handbag,https://www.amazon.in/Nelle-Harper-Womens-Shoulder-Dark/dp/B07RBR6NW2/ref=sr_1_297?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sprefix=ba%2Caps%2C283&sr=8-297,699,3.9,2816
Jute Cottage Jute Bags for Lunch for Women and Men | Jute Grocery Bag | Jute Carry Bag | Jute Tiffin Bags | Jute Bags with Zip | Printed Jute Bag | Warli Print | Blue,https://www.amazon.in/Jute-Cottage-Zipper-Warli-Lunch/dp/B07JHVH7XP/ref=sr_1_298?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sprefix=ba%2Caps%2C283&sr=8-298,329,,
"Chris & Kate 42ltr Navy-Red Comfortable Casual, School Backpack",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTQwNjc2MjA4MDkxNTEyOjE2NzUzODA5NjU6c3BfbXRmOjIwMDkxNzAyMDkzMTk4OjowOjo&url=%2FChris-Kate-Navy-Red-Comfortable-Backpack%2Fdp%2FB0BKWF2Q38%2Fref%3Dsr_1_299_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380965%26sprefix%3Dba%252Caps%252C283%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,549,,
"Chris & Kate Grey 16 Ltrs Water Resistant Polyester Backpack for School | College | With Laptop Compartment,",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTQwNjc2MjA4MDkxNTEyOjE2NzUzODA5NjU6c3BfbXRmOjIwMDkxNzAyMDkzMzk4OjowOjo&url=%2FChris-Kate-Resistant-Polyester-Compartment%2Fdp%2FB0BKZL5ZR2%2Fref%3Dsr_1_300_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380965%26sprefix%3Dba%252Caps%252C283%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,425,,
Koel by Lavie Women's Dane Sling Bag (Beige),https://www.amazon.in/Koel-Lavie-Womens-Sling-Beige/dp/B0B9866GM4/ref=sr_1_301?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sprefix=ba%2Caps%2C283&sr=8-301,599,4.5,2
"Zipline Synthetic Leather Executive SMALL messenger bag Briefcase for upto 13"" Laptop/Tablet for men women with multiple compartments (1-Tan Bag)",https://www.amazon.in/Leatherette-Executive-messenger-multiple-compartments/dp/B099NM8621/ref=sr_1_302?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sprefix=ba%2Caps%2C283&sr=8-302,938,3.9,336
Isle Locada by Hidesign Women's SLING BAG(BORDEX/MARSALA),https://www.amazon.in/Isle-Locada-Hidesign-Womens-Shoulder/dp/B07Z5BYH24/ref=sr_1_303?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sprefix=ba%2Caps%2C283&sr=8-303,"2,999",4.1,142
"SABUZ BAG 15.6-inch Laptop Computer Briefcase,Water Resistant, Business Bag with Waterproof Zipper,Shoulder Bag Handbag,Compatible with laptop MacBook Notebook,for MeN&Women (GREY)",https://www.amazon.in/15-6-inch-Briefcase-Resistant-Waterproof-Compatible/dp/B0966F821Q/ref=sr_1_304?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sprefix=ba%2Caps%2C283&sr=8-304,749,3.7,214
"Baby Bag, School Bag for Kids Girl, Soft Bag, Cartoon Backpack(Konggi Rabbit)",https://www.amazon.in/School-Cartoon-Backpack-Konggi-Rabbit/dp/B09241N9KD/ref=sr_1_305?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sprefix=ba%2Caps%2C283&sr=8-305,201,2.8,5
"Hang It Gym Bag Combo for Men ll Gym Bag with Shoe Compartment and , Black Bottle, Black Wristband, Black Gloves ll Gym kit for Men and Women ll Gym Bag & Fitness Kit & Gym Bag Combo (Black)",https://www.amazon.in/Compartment-Black-Bottle-Wristband-Fitness/dp/B0BPNZV6F6/ref=sr_1_306?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sprefix=ba%2Caps%2C283&sr=8-306,599,5.0,1
ZOUK Black Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with Double Handles - Lattice Lace,https://www.amazon.in/Womens-Lattice-Office-leather-adjustable/dp/B07VNMWWRX/ref=sr_1_307?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sprefix=ba%2Caps%2C283&sr=8-307,"1,699",4.4,1693
Baggit Women's Laptop Bag - Large (Blue),https://www.amazon.in/Baggit-Womens-Laptop-Bag-Large/dp/B0BNTL7Z7J/ref=sr_1_308?crid=2M096C61O4MLT&keywords=bags&qid=1675380965&sprefix=ba%2Caps%2C283&sr=8-308,"1,217",5.0,1
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTQwNjc2MjA4MDkxNTEyOjE2NzUzODA5NjU6c3BfYnRmOjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_309_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380965%26sprefix%3Dba%252Caps%252C283%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,998,3.9,684
"Wenger 17.5"" ScanSmart Laptop Backpack, 30 Litres, Black, Swiss Designed-blend of style & function, 612014",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTQwNjc2MjA4MDkxNTEyOjE2NzUzODA5NjU6c3BfYnRmOjIwMDc4OTIwNzc5Mzk4OjowOjo&url=%2FScanSmart-Backpack-Designed-blend-function-612014%2Fdp%2FB09V1GJ7D6%2Fref%3Dsr_1_310_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380965%26sprefix%3Dba%252Caps%252C283%26sr%3D8-310-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"5,600",4.0,21
,,,,
Anti Theft Faux Leather,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzc4Mjc5NjU4ODMwODQyOjE2NzUzODA5NzA6c3BfYXRmX25leHQ6MjAxMDc1NjE2NjcxOTg6OjA6Og&url=%2FAnti-Theft-Faux-Leather-Black%2Fdp%2FB08WLS5XBP%2Fref%3Dsr_1_305_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380970%26sprefix%3Dba%252Caps%252C283%26sr%3D8-305-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,499,3.9,51
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzc4Mjc5NjU4ODMwODQyOjE2NzUzODA5NzA6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_306_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380970%26sprefix%3Dba%252Caps%252C283%26sr%3D8-306-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,998,3.9,684
Wildcraft 60 Ltrs Black Rucksack (8903338073819),https://www.amazon.in/Wildcraft-Ltrs-Black-Rucksack-8903338073819/dp/B01G5I8VBK/ref=sr_1_307?crid=2M096C61O4MLT&keywords=bags&qid=1675380970&sprefix=ba%2Caps%2C283&sr=8-307,"2,645",4.4,593
ADISA Women Girls Stripes Cross Body Sling Bag,https://www.amazon.in/ADISA-Women-Girls-Stripes-SL5100-BRO_Brown/dp/B0BD63DRLZ/ref=sr_1_308?crid=2M096C61O4MLT&keywords=bags&qid=1675380970&sprefix=ba%2Caps%2C283&sr=8-308,575,4.4,79
NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzc4Mjc5NjU4ODMwODQyOjE2NzUzODA5NzA6c3BfbXRmOjIwMDgyMzk3MjEzODk4OjowOjo&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_309_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380970%26sprefix%3Dba%252Caps%252C283%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,599,3.7,33
"Chris & Kate 42ltr Navy-Red Comfortable Casual, School Backpack",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzc4Mjc5NjU4ODMwODQyOjE2NzUzODA5NzA6c3BfbXRmOjIwMDkxNzAyMDkzMTk4OjowOjo&url=%2FChris-Kate-Navy-Red-Comfortable-Backpack%2Fdp%2FB0BKWF2Q38%2Fref%3Dsr_1_310_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380970%26sprefix%3Dba%252Caps%252C283%26sr%3D8-310-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,549,,
"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzc4Mjc5NjU4ODMwODQyOjE2NzUzODA5NzA6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_311_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380970%26sprefix%3Dba%252Caps%252C283%26sr%3D8-311-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,196",4.2,2166
URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzc4Mjc5NjU4ODMwODQyOjE2NzUzODA5NzA6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_312_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380970%26sprefix%3Dba%252Caps%252C283%26sr%3D8-312-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,798,3.5,10
